everything goes wrong when they try to rob a bank , though they meet mille , who puts them onto a new trail , and peter and martin also make a contribution . 	0
this will cause tremendous natural disasters , wiping out life as we know it . 	0
a team of scientists is recruited in a crash project to send a ship and bomb into the center of the earth to prevent the catastrophe . 	0
he is living a life of luxury in a huge mansion and a mercedes in the driveway . 	0
after all , she is the woman of his dreams . 	0
a young man in his early early 20's discovers his first love is getting married so he drops everything to travel across california and stop her , with no money and no car , where he discovers life , love and secrets from his past . 	0
throughout this time , their lives have been entwined with the fate of aboriginal people during times of war , disease and controversial government removalist policies . 	0
kok pin is creative and a born artist but his parents would rather he focus on his maths and sciences . 	0
after narrow escapes from the germans and a stray mine in the channel , the two men are picked up at sea and interrogated as spies . 	0
a london website designer ops out of her comfortable but ordinary relationship with a nice boyfriend when she forms a dangerously obsessive bond with a handsome , mysterious mountaineer , who turns out to have some secrets . 	0
soon it's not just harry who is worried about survival , as dreadful things begin to happen at hogwarts . 	0
while navigating through the tumultuous neighborhoods of south central l . a . , perry and keough must track down cold-blooded killers and face their own demons , which prove to be more ruthless than the criminals they pursue . 	0
can the three girls see their planning and plotting bear fruit or is their master plan doomed ? 	0
the film is shot in multiple formats from 35mm ( the majority ) to the newer digital format of digi-beta , with a short , eerily beautiful dream segment shot in super-8 . 	0
rupi who is totally devoted to kanna does try to convince ghisu . 	0
the worst pain for him is the next 5 minutes of living . 	0
dramatic events throw them together on a journey with no money and no transport . 	0
after another drunken night they are soon parted from all their accumulated cash . 	0
besides the fact that he is still disliked by professor snape ( alan rickman ) and hated by draco malfoy ( tom felton ) , harry gets off to a great start with his two best friends , ron weasly ( rupert grint ) and hermione granger ( emma watson ) , and famous writer gilderoy lockhart ( kenneth branagh ) has joined the hogwarts staff and is the new defense against the dark arts teacher . 	0
donde cae el sol tells a little story between a 65 years ol man and a woman who is thirty years younger that him . 	0
by his own request , an eight year old , paul , is determined to experience a unique , painful event that normal children will never experience in their lives . 	0
as a fire chief , quinn ( christian bales ) is responsable for warding off the beasts and keeping a community alive as they eke out a meager existence . 	0
in the end , they discover that balance in life , similar to a well-balanced and sculpted anatomy , is the ultimate achievement . 	0
a counterfeit 1000 tomin bank note is passed in a bazaar . 	0
enter the beautiful and mysterious secret agent petra schmitt . 	0
after listening to a missionary from china speak , a christian man ( josh gaffga ) becomes very convinced by what he hears . 	0
looking for a short cut to fame , glass concocted sources , quotes and even entire stories , but his deception did not go unnoticed forever , and eventually , his world came crumbling down . . . 	0
uno de los policiales m�s interesantes de los �ltimos tiempos . 	1
 . . . is there a deeper , more direct connection between these women , one that spans time and reveals meaning ? you bet there is and it's what makes this rather convoluted journey worth taking . 	1
possibly not since grumpy old men have i heard a film so solidly connect with one demographic while striking out with another . 	1
hollywood has taken quite a nosedive from alfred hitchcock's imaginative flight to shyamalan's self-important summer fluff . 	1
if swimfan does catch on , it may be because teens are looking for something to make them laugh . 	1
an inelegant combination of two unrelated shorts that falls far short of the director's previous work in terms of both thematic content and narrative strength . 	1
like the best war movies -- and like martial literature going back to the iliad -- it balances the dreadful , unassuageable cruelty of warfare and the valor and decency of those who fight . 	1
in its chicken heart , crush goes to absurd lengths to duck the very issues it raises . 	1
"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is . "	1
a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . 	1
it's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair . 	1
between bursts of automatic gunfire , the story offers a trenchant critique of capitalism . 	1
friday after next has the same problem that next friday did -- it's called where's chris tucker when you need him ? 	1
 . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs . 	1
the story bogs down in a mess of purposeless violence . 	1
like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions . 	1
haneke keeps us at arm's length . guided more by intellect than heart , his story flattens instead of sharpens . 	1
a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides . 	1
this harrowing journey into combat hell vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked . 	1
the transfer to the imax screen diminishes none of the film's drama , which was always much more about human emotions than technology . 	1
majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . 	1
the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care . 	1
very well made , but doesn't generate a lot of tension . 	1
i haven't seen such self-amused trash since freddy got fingered . 	1
 . . . this isn't even a movie we can enjoy as mild escapism ; it is one in which fear and frustration are provoked to intolerable levels . 	1
a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison . 	1
the film proves unrelentingly grim -- and equally engrossing . 	1
the heart of the film is the drop dead sexy drea de matteo who , as the mother and real head of the family , commands every scene . 	1
the editing is chaotic , the photography grainy and badly focused , the writing unintentionally hilarious , the direction unfocused , the performances as wooden . 	1
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches . 	1
so unique and stubborn and charismatic that you want it to be better and more successful than it is . 	1
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite . 	1
does paint some memorable images . . . , but makhmalbaf keeps her distance from the characters	1
tykwer's surface flash isn't just a poor fit with kieslowski's lyrical pessimism ; it completely contradicts everything kieslowski's work aspired to , including the condition of art . 	1
a bit too derivative to stand on its own as the psychological thriller it purports to be . 	1
a deft script by mike white . . . elevates the usual teen twaddle by grounding the laughs in feeling . 	1
cho , who's first concert film was more like a group therapy session than comedy , lightens up considerably for her second	1
yes , i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . '	1
without resorting to hyperbole , i can state that kissing jessica stein may be the best same-sex romance i have seen . 	1
for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 	1
a movie far more cynical and lazy than anything a fictitious charlie kaufman might object to . 	1
for all of its insights into the dream world of teen life , and its electronic expression through cyber culture , the film gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2-hour running time . 	1
more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine	1
a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination . 	1
the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack . 	1
though the material sounds complex and potentially sleep-inducing , director robert j . siegel paints his portrait of boredom and discontent with deft strokes . 	1
[koshashvili] sometimes drags [the ideas] out ( the film needs tightening ) , but they're worth considering all the same . 	1
an improvement on the feeble examples of big-screen poke-mania that have preceded it . 	1
a non-britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine . 	1
i found the ring moderately absorbing , largely for its elegantly colorful look and sound . 	1
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks . 	1
happy times maintains an appealing veneer without becoming too cute about it . 	1
there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted . 	1
it'll keep you wide awake and . . . very tense . 	1
lightly reflective and consistently entertaining , lucky break is an easy-to-take diversion . 	1
the faithful will enjoy this sometimes wry adaptation of v . s . naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour . 	1
ourside the theatre roger might be intolerable company , but inside it he's well worth spending some time with . 	1
this is the film training day wanted to be . 	1
robinson's web of suspense matches the page-turning frenzy that clancy creates . 	1
" "" the mothman prophecies "" is a difficult film to shake from your conscience when night falls . "	1
everything is pegged into the groove of a new york dating comedy with 'issues' to simplify . 	1
all prints of this film should be sent to and buried on pluto . 	1
an eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake . 	1
this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b movie is long gone . 	1
this is one case where you can actually believe the hype -- the lord of the rings : the two towers is indeed even better than its predecessor . 	1
just a collection of this and that -- whatever fills time -- with no unified whole . 	1
even when foreign directors . . . borrow stuff from hollywood , they invariably shake up the formula and make it more interesting . 	1
not only an exuberant portrayal of hip-hop's self-healing , it's a compelling meditation on the future of making music in america . 	1
a dull , inconsistent , dishonest female bonding picture . 	1
the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line . 	1
there's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that's packed with just as much intelligence as action . 	1
this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . . 	1
you emerge dazed , confused as to whether you've seen pornography or documentary . 	1
it doesn't make for great cinema , but it is interesting to see where one's imagination will lead when given the opportunity . 	1
strong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery . 	1
debrauwer handles the story with such feeling and understanding that you quickly come to , not just like , but love these characters . 	1
with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm . 	1
never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction . 	1
painfully bleak and disheartening . . . brilliantly made and uncompromising	1
scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . 	1
if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances . 	1
final report : good , yes ; great , no . 	1
russian ark is a new treasure of the hermitage . 	1
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies . 	1
there is no pleasure in watching a child suffer . just embarrassment and a vague sense of shame . 	1
like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever . 	1
a magnificent conjuring act , an eerie historical mirage evoked in a single sweeping wave of the hand by alexander sokurov . 	1
pray's film works well and will appeal even to those who aren't too familiar with turntablism . 	1
unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party . 	1
this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar . 	1
involving at times , but lapses quite casually into the absurd . 	1
offers a persuasive look at a defeated but defiant nation in flux . 	1
with this masterful , flawless film , [wang] emerges in the front ranks of china's now numerous , world-renowned filmmakers . 	1
this charming , thought-provoking new york fest of life and love has its rewards . 	1
too bad kramer couldn't make a guest appearance to liven things up . 	1
many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . so could young romantics out on a date . 	1
good performances and a realistic , non-exploitive approach make paid in full worth seeing . 	1
holy mad maniac in a mask , splat-man ! good old-fashioned slash-and-hack is back ! 	1
a triumph , relentless and beautiful in its downbeat darkness . 	1
a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television . 	1
greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill	1
beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of prejudice . 	1
defies logic , the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats . 	1
worthless , from its pseudo-rock-video opening to the idiocy of its last frames . 	1
 . . . begins with promise , but runs aground after being snared in its own tangled plot . 	1
a by-the-numbers effort that won't do much to enhance the franchise . 	1
a strong enough effort to be worthy of faint praise . 	1
rarely has a film's title served such dire warning . 	1
 . . . too gory to be a comedy and too silly to be an effective horror film . 	1
so much about the film is loopy and ludicrous . . . that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened . 	1
throughout all the tumult , a question comes to mind : so why is this so boring ? 	1
if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , i'll take the latter every time . 	1
what could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama . 	1
the mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs . 	1
if you can push on through the slow spots , you'll be rewarded with some fine acting . 	1
on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . 	1
a powerful , absorbing and thoroughly transporting film experience . 	1
an efficient , exceedingly likable family film about orphans and sports that comes with equal doses of sentimentality , corny jokes and life lessons . 	1
filmmakers who can deftly change moods are treasures and even marvels . so , too , is this comedy about mild culture clashing in today's new delhi . 	1
the entire movie is so formulaic and forgettable that it's hardly over before it begins to fade from memory . 	1
 . . . a thoughtful what-if for the heart as well as the mind . 	1
a succinct , intelligent and scintillating slice of cultural history . 	1
a very slow , uneventful ride around a pretty tattered old carousel . 	1
the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why . 	1
too bad maggio couldn't come up with a better script . 	1
ren�e zellweger , catherine zeta-jones , richard gere , queen latifah and even sad-faced ol' john c . reilly will have you singin' and dancin' in the aisles . 	1
as an exercise in stripped-down filmmaking , interview is grimly effective . 	1
that such a horrible movie could have sprung from such a great one is one of the year's worst cinematic tragedies . 	1
a sub-formulaic slap in the face to seasonal cheer . 	1
montias . . . pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . 	1
the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties . 	1
none of his actors stand out , but that's less of a problem here than it would be in another film : characterization matters less than atmosphere . 	1
overall , this is a juicy movie but certainly not a trashy one . 	1
the principals in this cast are all fine , but bishop and stevenson are standouts . 	1
a sweet , tender sermon about a 12-year-old welsh boy more curious about god than girls , who learns that believing in something does matter . 	1
what really surprises about wisegirls is its low-key quality and genuine tenderness . 	1
"the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the "" webcast . "" "	1
just like hearst's enormous yacht , it's slow and unwieldy and takes a long time to reach its destination . 	1
the mothman prophecies , which is mostly a bore , seems to exist only for its climactic setpiece . 	1
to the film's credit , the acting is fresh and unselfconscious , and munch is a marvel of reality versus sappy sentiment . 	1
this has to be one of the most bizarre love stories ever to be filmed , not since nine � weeks has anybody done this much pampering for his 'girlfriend' . 	1
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic substance	1
ritchie's film is easier to swallow than wertmuller's polemical allegory , but it's self-defeatingly decorous . 	1
it has become apparent that the franchise's best years are long past . 	1
the sequel plays out like a flimsy excuse to give blade fans another look at wesley snipes' iconic hero doing battle with dozens of bad guys -- at once . 	1
for the most part , i spy was an amusing lark that will probably rank as one of murphy's better performances in one of his lesser-praised movies . 	1
it's difficult to imagine the process that produced such a script , but here's guessing that spray cheese and underarm noises played a crucial role . 	1
mst3k gone kung fooey , kung pow ! makes you chuckle for a bit , but leaves you hungry an hour later . 	1
when you think you've figured out bielinsky's great game , that's when you're in the most trouble : he's the con , and you're just the mark . 	1
 a buoyant romantic comedy about friendship , love , and the truth that we're all in this together . 	1
a rather average action film that benefits from several funny moments supplied by epps . 	1
where this was lazy but enjoyable , a formula comedy redeemed by its stars , that is even lazier and far less enjoyable . 	1
don't wait to see this terrific film with your kids -- if you don't have kids borrow some . 	1
confessions is without a doubt a memorable directorial debut from king hunk . 	1
in the end , the film is less the cheap thriller you'd expect than it is a fairly revealing study of its two main characters � damaged-goods people whose orbits will inevitably and dangerously collide . 	1
if you've grown tired of going where no man has gone before , but several movies have - take heart . this is the best star trek movie in a long time . 	1
director andrew niccol . . . demonstrates a wry understanding of the quirks of fame . his healthy sense of satire is light and fun . . . . 	1
 . . . with the gifted pearce on hand to keep things on semi-stable ground dramatically , this retooled machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself . 	1
here , adrian lyne comes as close to profundity as he is likely to get . 	1
lan yu is at times too restrained , yet there are moments it captures the erotics of intimacy in a way that makes most american love stories look downright unfree . 	1
becomes a bit of a mishmash : a tearjerker that doesn't and a thriller that won't . 	1
it's all very cute , though not terribly funny if you're more than six years old . 	1
johnson has , in his first film , set himself a task he is not nearly up to . 	1
the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children . 	1
ramsay succeeds primarily with her typical blend of unsettling atmospherics , delivering a series of abrasive , stylized sequences that burn themselves upon the viewer's memory . 	1
probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent . 	1
scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar . 	1
in the end there is one word that best describes this film : honest . 	1
it comes the closest to any movie experience i've had in re-creating the aftermath of unexplained suicide . 	1
i've heard that the fans of the first men in black have come away hating the second one . i wonder why . they felt like the same movie to me . 	1
feels slight , as if it were an extended short , albeit one made by the smartest kids in class . 	1
it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b . s . one another and put on a show in drag . 	1
the plot has a number of holes , and at times it's simply baffling . 	1
10 minutes into the film you'll be white-knuckled and unable to look away . 	1
talkiness isn't necessarily bad , but the dialogue frequently misses the mark . 	1
hitch would enjoy the way chabrol plays with the audience ( including the expertly interwoven lizt requiem ) 	1
billy crystal and robert de niro sleepwalk through vulgarities in a sequel you can refuse . 	1
hey , at least the title of this film lets you know exactly where it's heading . 	1
a witty screen adaptation of this classic comedy of manners with its generous supply of snappy one-liners . 	1
 . . . the movie just might be worth a rental if only for the sight of watching christopher walken belt out a musical number using only his hand and his armpit . 	1
this insufferable movie is meant to make you think about existential suffering . instead , it'll only put you to sleep . 	1
one of the funniest motion pictures of the year , but . . . also one of the most curiously depressing . 	1
[russell] makes good b movies ( the mask , the blob ) , and the scorpion king more than ably meets those standards . 	1
the iditarod lasts for days - this just felt like it did . 	1
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances . 	1
it's an exhilarating place to visit , this laboratory of laughter . 	1
it's too long , too repetitive , and takes way too many years to resolve to be a total winner . 	1
there's a wickedly subversive bent to the best parts of birthday girl . 	1
its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work . 	1
enough is not a bad movie , just mediocre . the performances are so overstated , the effect comes off as self-parody . 	1
a movie that's full of deft , off-center observations about the world of filmmaking . 	1
the chateau cleverly probes the cross-cultural differences between gauls and yanks . 	1
it may be a prize winner , but teacher is a bomb . 	1
the cast is uniformly excellent . . . but the film itself is merely mildly charming . 	1
it's endlessly inventive , consistently intelligent and sickeningly savage . 	1
there are many definitions of 'time waster' but this movie must surely be one of them . 	1
none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ? 	1
unlike the nauseating fictions peddled by such 'have-yourself-a-happy-little-holocaust' movies as life is beautiful and jakob the liar , the grey zone is honest enough to deny the possibility of hope in auschwitz . 	1
 . . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might . 	1
the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy . 	1
the film is delicately narrated by martin landau and directed with sensitivity and skill by dana janklowicz-mann . 	1
far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love . 	1
 ( un cineasta ) para no entender del todo y para seguir esperando . 	1
there's more scatological action in 8 crazy nights than a proctologist is apt to encounter in an entire career . 	1
boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun . 	1
the cast comes through even when the movie doesn't . 	1
this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring	1
eccentric enough to stave off doldrums , caruso's self-conscious debut is also eminently forgettable . 	1
purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons . 	1
heartwarming here relies less on forced air than on petter n�ss' delicate , clever direction . . . and a wonderful , imaginative script by axel hellstenius . 	1
takes one character we don't like and another we don't believe , and puts them into a battle of wills that is impossible to care about and isn't very funny . 	1
it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . 	1
the basic premise is intriguing but quickly becomes distasteful and downright creepy . 	1
in the second half of the film , frei's control loosens in direct proportion to the amount of screen time he gives nachtwey for self-analysis . 	1
trust and deceit , generosity and meanness are fleshed out by a deft cast . 	1
what's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy . 	1
this version's no classic like its predecessor , but its pleasures are still plentiful . 	1
has little on its mind aside from scoring points with drag gags . 	1
the leads we are given here are simply too bland to be interesting . 	1
daughter from danang reveals that efforts toward closure only open new wounds . it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain . 	1
a hugely rewarding experience that's every bit as enlightening , insightful and entertaining as grant's two best films -- four weddings and a funeral and bridget jones's diary . 	1
stuart's poor-me persona needs a whole bunch of snowball's cynicism to cut through the sugar coating . but once the falcon arrives in the skies above manhattan , the adventure is on red alert . 	1
at times the guys taps into some powerful emotions , but this kind of material is more effective on stage . it's not a motion picture ; it's an utterly static picture . 	1
'like a child with an important message to tell . . . [skins'] faults are easy to forgive because the intentions are lofty . '	1
"despite the predictable parent vs . child coming-of-age theme , first-class , natural acting and a look at "" the real americans "" make this a charmer . "	1
"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging . "	1
by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better . 	1
looking aristocratic , luminous yet careworn in jane hamilton's exemplary costumes , rampling gives a performance that could not be improved upon . 	1
is this love or is it masochism ? binoche makes it interesting trying to find out . 	1
a small independent film suffering from a severe case of hollywood-itis . 	1
gooding and coburn are both oscar winners , a fact which , as you watch them clumsily mugging their way through snow dogs , seems inconceivable . 	1
reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty . 	1
is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ? 	1
travels a fascinating arc from hope and euphoria to reality and disillusionment . 	1
a beyond-lame satire , teddy bears' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor . 	1
as it stands it's an opera movie for the buffs . 	1
although it's a bit smug and repetitive , this documentary engages your brain in a way few current films do . 	1
the problem with movies about angels is they have a tendency to slip into hokum . a rumor of angels doesn't just slip -- it avalanches into forced fuzziness . 	1
it's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex . 	1
watching possession is a movie experience not much deeper than you'd get on your couch watching masterpiece theater or mystery ! -- pleasant enough , but oh so soft . 	1
"a twisted collision of "" barney "" "" the fisher king "" and "" serpico . "" "	1
whether you're moved and love it , or bored or frustrated by the film , you'll still feel something . 	1
nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity . . . 	1
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day . 	1
the angst-ridden , affluent slacker characters are more grating than engaging . 	1
a winning crowd-pleaser with more than enough juice to crossover with fans of all stripes , regardless of whether they even know anything about soccer or not . 	1
it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . 	1
smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities . 	1
you would be better off investing in the worthy emi recording that serves as the soundtrack , or the home video of the 1992 malfitano-domingo production . 	1
the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo . 	1
produced by 20th century fox , ice age falls short of classic status . but it's one of the best such features not to wear the disney or dreamworks banner . 	1
you don't have to be an especially tough grader to give a charitable b-minus to the emperor's club . 	1
both flawed and delayed , martin scorcese's gangs of new york still emerges as his most vital work since goodfellas . 	1
despite the authenticity of the trappings , the film is overblown in its plotting , hackneyed in its dialogue and anachronistic in its style . 	1
the first hour alone is worth the admission price . 	1
not one moment in the enterprise didn't make me want to lie down in a dark room with something cool to my brow . 	1
because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags . 	1
if you really want to understand what this story is really all about , you're far better served by the source material . 	1
no better or worse than 'truth or consequences , n . m . ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater . 	1
the end result is like cold porridge with only the odd enjoyably chewy lump . 	1
the characters , cast in impossibly contrived situations , are totally estranged from reality . 	1
the result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone . 	1
benigni's pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow . 	1
grief is awkward and funny and strange sometimes . so is moonlight mile . 	1
its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy . 	1
a carefully structured scream of consciousness that is tortured and unsettling--but unquestionably alive . 	1
can be classified as one of those 'alternate reality' movies . . . except that it would have worked so much better dealing in only one reality . 	1
new best friend shouldn't have gone straight to video ; it should have gone straight to a mystery science theater 3000 video . 	1
a full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence . 	1
uzumaki's interesting social parallel and defiant aesthetic seems a prostituted muse . . . 	1
some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors . 	1
those who savor well-drawn characters and exotic locales will find the touch of the mystic masseur to be most pleasurable indeed . 	1
a mix of velocity and idiocy , this ruinous remake lacks the brawn -- and the brains -- of the 1970s original . 	1
not everything in the film works , including its somewhat convenient ending . 	1
an entertaining mix of period drama and flat-out farce that should please history fans . 	1
the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses . 	1
certainly not a good movie , but it wasn't horrible either . 	1
the film has a childlike quality about it . but the feelings evoked in the film are lukewarm and quick to pass . 	1
kudos to director doug liman for injecting textbook spy fare with slick intelligence and a truckload of tension . 	1
taken seriously , it's not much to think about , but taken as a dirtier version of other girlie films . . . it's at least entertaining and sexy fun . 	1
though lan yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude . 	1
the only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles � several of them . 	1
the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties . 	1
all the movie's narrative gymnastics can't disguise the fact that it's inauthentic at its core and that its story just isn't worth telling . 	1
it's thoroughly entertaining and nonpatronizing , and occasionally even insightful . 	1
never quite transcends jokester status . . . and the punchline doesn't live up to barry's dead-eyed , perfectly chilled delivery . 	1
 . . . skirts the edges of snide condescension only to then abruptly catch the viewer off-guard with lightning strikes of genuine emotion . 	1
"while "" real women have curves "" suffers from an obvious and simplistic screenplay , it's a bright looking , well-acted charmer . "	1
big fat liar is little more than home alone raised to a new , self-deprecating level . 	1
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema . 	1
a hypnotic portrait of this sad , compulsive life . 	1
it's a pleasurable revelation to see foster feel out a role , both emotively and physically , with the well-marshaled gusto that she does here . 	1
both overstuffed and undernourished . . . the film can't be called a solid success , although there's plenty of evidence here to indicate clooney might have better luck next time . 	1
works better in the conception than it does in the execution . . . winds up seeming just a little too clever . 	1
despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it . 	1
pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other . 	1
it's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it doesn't necessarily shed more light on its subject than the popular predecessor . 	1
once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional . 	1
" . . . with "" the bourne identity "" we return to the more traditional action genre . "	1
an uncomfortable movie , suffocating and sometimes almost senseless , the grey zone does have a center , though a morbid one . 	1
been there , done that , liked it much better the first time around - when it was called the professional . 	1
it follows the basic plot trajectory of nearly every schwarzenegger film : someone crosses arnie . arnie blows things up . 	1
a little judicious editing would have helped a lot , but the talented cast matches the film's ambitions and compensates for its modest budget . 	1
in all , this is a watchable movie that's not quite the memorable experience it might have been . 	1
theology aside , why put someone who ultimately doesn't learn at the center of a kids' story ? 	1
a great looking , trippy adventure . i can't wait for the next one . 	1
 . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . 	1
